Tweets	Followers	Friends	Happy	Sad
1411	67	18	0.480856	0.519144
26	150	109	0.970588	0.029412
4167	173	67	0.480856	0.519144
66	11	17	0.480856	0.519144
6530	471	438	0.480856	0.519144
590	35	24	0.480856	0.519144
554	46	159	0.480856	0.519144
488	44	20	0.480856	0.519144
235	37	82	0.480856	0.519144
67	28	17	0.480856	0.519144
263	100	83	0.480856	0.519144
13868	920	540	0.480856	0.519144
17	21	183	0.480856	0.519144
152	30	41	0.480856	0.519144
1865	574	472	0.480856	0.519144
2272	339	1	0.970588	0.029412
564	25	9	0.480856	0.519144
12	6	28	0.480856	0.519144
483	137	53	0.480856	0.519144
2613	98	35	0.480856	0.519144
1067	121	83	0.480856	0.519144
239	28	34	0.480927	0.519073
485	519	398	0.480856	0.519144
57	27	51	0.480856	0.519144
1038	154	212	0.480856	0.519144
3	11	63	0.480856	0.519144
78	51	32	0.480856	0.519144
742	552	98	0.480856	0.519144
3384	94	79	0.480856	0.519144
479	39	12	0.999150	0.000850
170	25	22	0.480856	0.519144
1046	69	75	0.480927	0.519073
3030	350	317	0.970588	0.029412
5302	561	1	0.480856	0.519144
199	119	104	0.480856	0.519144
651	1567	1688	0.480856	0.519144
870	78	37	0.480856	0.519144
23	7	32	0.970588	0.029412
332	130	119	0.480856	0.519144
492	37	58	0.970588	0.029412
984	176	569	0.480856	0.519144
1167	9	27	0.970588	0.029412
1958	168	110	0.480856	0.519144
10813	465	188	0.999150	0.000850
5342	95	5	0.480856	0.519144
335	37	38	0.480856	0.519144
62	49	47	0.480856	0.519144
405	111	84	0.480856	0.519144
2239	335	139	0.480856	0.519144
132	51	42	0.480856	0.519144
174	111	239	0.480856	0.519144
18	3	4	0.480856	0.519144
1162	284	215	0.480856	0.519144
34	14	13	0.480856	0.519144
12298	517	515	0.480856	0.519144
486	100	108	0.480856	0.519144
3302	127	159	0.480856	0.519144
2783	119	138	0.480856	0.519144
348	600	931	0.970588	0.029412
928	261	382	0.480856	0.519144
428	51	62	0.519134	0.480866
3799	159	175	0.480856	0.519144
6394	291	511	0.480856	0.519144
13428	142	87	0.480856	0.519144
358	621	1220	0.480856	0.519144
276	39	45	0.480856	0.519144
1732	89	33	0.480856	0.519144
6268	285	81	0.480856	0.519144
4636	270	145	0.480856	0.519144
13563	246	0	0.480856	0.519144
1921	88	130	0.480856	0.519144
4845	45021	173	0.480856	0.519144
1297	467	97	0.480856	0.519144
349	39	36	0.480856	0.519144
108	28	30	0.480856	0.519144
300	33	35	0.480856	0.519144
3047	195	125	0.970588	0.029412
602	63	74	0.480927	0.519073
72	18	54	0.480856	0.519144
16218	767	217	0.970588	0.029412
1570	88	123	0.480856	0.519144
684	75	142	0.480856	0.519144
1090	81	114	0.480856	0.519144
9	25	113	0.970588	0.029412
9621	539	288	0.480856	0.519144
11214	152	255	0.480856	0.519144
241	32	53	0.480856	0.519144
401	86	91	0.480856	0.519144
24	13	26	0.480856	0.519144
6128	3200	3219	0.480856	0.519144
1	1	3	0.480856	0.519144
386	56	62	0.480856	0.519144
168	6	13	0.480856	0.519144
6081	295	73	0.970588	0.029412
5701	584	468	0.480856	0.519144
7	4	4	0.480927	0.519073
674	1224	1998	0.480856	0.519144
234	25	15	0.480856	0.519144
3810	339	219	0.480927	0.519073
278	10	59	0.480856	0.519144
43	31	30	0.480856	0.519144
244	26	85	0.480856	0.519144
95	14	21	0.480856	0.519144
521	110	211	0.480856	0.519144
23	2	9	0.970588	0.029412
2554	777	1346	0.480856	0.519144
23609	943	21	0.999976	0.000024
4610	34	48	0.984848	0.015152
732	151	200	0.480856	0.519144
47	18	47	0.480856	0.519144
97	19	18	0.480856	0.519144
861	1156	97	0.480856	0.519144
65	10	8	0.480856	0.519144
157	19	14	0.970588	0.029412
13	8	4	0.480856	0.519144
1394	57	239	0.480856	0.519144
950	237	280	0.480856	0.519144
1763	184	129	0.480856	0.519144
11881	4821	5275	0.970588	0.029412
401	66	103	0.480856	0.519144
4	7	23	0.480856	0.519144
390	45	43	0.480856	0.519144
1071	206	441	0.480856	0.519144
443	28	21	0.480856	0.519144
1188	136	176	0.970588	0.029412
19872	254	271	0.999150	0.000850
997	235	20	0.480856	0.519144
3699	406	63	0.480856	0.519144
11439	934	948	0.480856	0.519144
1085	121	74	0.480927	0.519073
2507	161	74	0.480856	0.519144
408	109	109	0.480856	0.519144
79	42	105	0.480856	0.519144
944	88	105	0.029411	0.970589
41	33	65	0.480856	0.519144
9409	536	78	0.480927	0.519073
24	52	20	0.480856	0.519144
3193	108	96	0.480856	0.519144
700	36	51	0.480856	0.519144
2736	441	485	0.480856	0.519144
1	0	0	0.480856	0.519144
583	96	118	0.480856	0.519144
358	23	18	0.480856	0.519144
2717	1490	1600	0.480856	0.519144
84	7	0	0.480856	0.519144
2841	1945	1959	0.970588	0.029412
494	23	1	0.029411	0.970589
7364	910	841	0.480856	0.519144
2055	110	36	0.480927	0.519073
25	14	40	0.480856	0.519144
23	3	4	0.480856	0.519144
4131	1397	1513	0.480856	0.519144
14257	16979	18264	0.480856	0.519144
397	71	90	0.480856	0.519144
2658	1672	1924	0.480856	0.519144
582	18	19	0.000990	0.999010
2741	517	147	0.480856	0.519144
1233	53	36	0.480856	0.519144
2150	143	119	0.480856	0.519144
34	15	23	0.480927	0.519073
780	122	98	0.480856	0.519144
23691	214	91	0.970588	0.029412
1424	90	58	0.480856	0.519144
418	115	39	0.480856	0.519144
135	25	27	0.029419	0.970581
332	8	9	0.029411	0.970589
2383	141	93	0.480856	0.519144
769	89	49	0.480856	0.519144
178	81	122	0.480856	0.519144
3780	263	93	0.480856	0.519144
158	19	17	0.480856	0.519144
2149	753	453	0.970588	0.029412
746	63	27	0.354045	0.645955
4920	252	151	0.480856	0.519144
1144	126	89	0.029411	0.970589
346	44	92	0.974659	0.025341
246	47	93	0.480856	0.519144
57	75	67	0.480856	0.519144
145	14	48	0.480856	0.519144
1108	53	136	0.480856	0.519144
991	83	39	0.480856	0.519144
8469	426	167	0.480927	0.519073
408	361	167	0.480856	0.519144
696	203	485	0.480856	0.519144
1370	89	249	0.480856	0.519144
9	28	6	0.999150	0.000850
10	19	258	0.480856	0.519144
435	43	109	0.480856	0.519144
354	299	274	0.480856	0.519144
18	12	39	0.480856	0.519144
934	224	259	0.970588	0.029412
672	72	18	0.480856	0.519144
2351	21	44	0.480856	0.519144
464	281	298	0.480856	0.519144
856	261	23	0.480856	0.519144
217	29	26	0.480856	0.519144
38	52	37	0.970588	0.029412
12	5	10	0.480856	0.519144
1138	78	57	0.480856	0.519144
1880	179	188	0.480856	0.519144
156	58	131	0.480856	0.519144
536	62	26	0.480856	0.519144
1	0	0	0.480856	0.519144
1976	96	178	0.480856	0.519144
4486	184	151	0.480856	0.519144
257	2158	397	0.480856	0.519144
297	30	36	0.480927	0.519073
2296	86	169	0.480856	0.519144
291	19	37	0.480856	0.519144
7684	316	188	0.480856	0.519144
669	22	92	0.480856	0.519144
4737	213	11	0.970588	0.029412
13	7	23	0.984848	0.015152
689	100	92	0.480856	0.519144
1018	77	77	0.480856	0.519144
455	65	53	0.480856	0.519144
175	16	28	0.480856	0.519144
7664	804	495	0.480856	0.519144
16012	54	39	0.480856	0.519144
2422	699	528	0.480856	0.519144
27	15	38	0.480856	0.519144
3724	55	32	0.970588	0.029412
228	30	100	0.480856	0.519144
762	362	700	0.480856	0.519144
98	45	82	0.480856	0.519144
630	637	104	0.480856	0.519144
197	56	101	0.480856	0.519144
53	89	42	0.970596	0.029404
612	22	19	0.480856	0.519144
7011	5507	5652	0.970588	0.029412
1017	118	93	0.480856	0.519144
48	39	68	0.480856	0.519144
160	40	46	0.970588	0.029412
349	736	945	0.970588	0.029412
3482	950	148	0.970596	0.029404
24	0	8	0.480856	0.519144
20	14	32	0.480856	0.519144
969	115	165	0.970596	0.029404
10	16	16	0.480856	0.519144
92	17	55	0.480856	0.519144
493	82	156	0.480856	0.519144
128	17	118	0.970588	0.029412
1102	68	72	0.480927	0.519073
1670	144	85	0.480856	0.519144
3118	208	139	0.480856	0.519144
405	146	163	0.480856	0.519144
1	1	20	0.029411	0.970589
12	4	7	0.480856	0.519144
145	15	16	0.480856	0.519144
625	44	158	0.480856	0.519144
131	24	82	0.999568	0.000432
67	43	24	0.480927	0.519073
803	19	16	0.480856	0.519144
3850	687	48	0.970588	0.029412
153	30	166	0.970588	0.029412
13	9	33	0.480856	0.519144
12	1	9	0.480856	0.519144
9123	467	365	0.480856	0.519144
973	1490	1996	0.970588	0.029412
8	6	30	0.029411	0.970589
451	106	177	0.480856	0.519144
401	2595	792	0.480856	0.519144
399	99	150	0.480856	0.519144
3586	3437	3737	0.480856	0.519144
385	44	29	0.480927	0.519073
6181	311	184	0.480856	0.519144
1070	396	545	0.480856	0.519144
461	57	136	0.970588	0.029412
228	42	22	0.480856	0.519144
48	10	40	0.480856	0.519144
50	242	525	0.480856	0.519144
527	140	73	0.480856	0.519144
1959	182	245	0.480856	0.519144
195	158	119	0.480856	0.519144
9738	108	167	0.970588	0.029412
228	52	90	0.480856	0.519144
1461	86	170	0.480927	0.519073
3690	232	221	0.970588	0.029412
11181	357	116	0.480856	0.519144
139	10	17	0.480856	0.519144
467	32	59	0.480856	0.519144
423	19	23	0.970588	0.029412
19873	254	271	0.480856	0.519144
105	44	111	0.480927	0.519073
46	3	1	0.480856	0.519144
738	100	152	0.480856	0.519144
989	100	62	0.480856	0.519144
2762	392	265	0.480856	0.519144
534	305	110	0.970588	0.029412
9826	132	230	0.480856	0.519144
207	48	120	0.480856	0.519144
684	26	61	0.480927	0.519073
13	8	28	0.480856	0.519144
292	53	202	0.480856	0.519144
876	40	40	0.480856	0.519144
11	5	18	0.970588	0.029412
5686	2151	2250	0.480856	0.519144
808	88	126	0.970588	0.029412
129	29	38	0.480856	0.519144
6415	240	193	0.519134	0.480866
900	58	99	0.480856	0.519144
359	158	213	0.480856	0.519144
331	28	0	0.480856	0.519144
1328	80	104	0.480856	0.519144
139	28	181	0.480856	0.519144
3994	348	216	0.480856	0.519144
1827	222	353	0.480856	0.519144
457	94	135	0.480856	0.519144
14464	431	129	0.480856	0.519144
12	12	18	0.999150	0.000850
156	168	254	0.480856	0.519144
15	12	15	0.480856	0.519144
189	30	26	0.970588	0.029412
9	2	15	0.480856	0.519144
635	63	79	0.480856	0.519144
1224	122	195	0.480927	0.519073
493	96	183	0.480856	0.519144
9494	1118	682	0.480856	0.519144
14	9	11	0.480856	0.519144
537	1079	1095	0.480856	0.519144
905	105	60	0.480856	0.519144
125	12	1	0.480856	0.519144
83	13	31	0.480856	0.519144
3913	929	779	0.480856	0.519144
80	10	30	0.480927	0.519073
794	44	60	0.970596	0.029404
18441	421	126	0.480856	0.519144
849	49	42	0.480856	0.519144
2540	198	114	0.999150	0.000850
7	5	20	0.480856	0.519144
307	36	46	0.480856	0.519144
2967	80	62	0.480856	0.519144
3678	1536	2001	0.480856	0.519144
513	78	95	0.480856	0.519144
3731	1927	0	0.480856	0.519144
944	76	35	0.970588	0.029412
475	56	71	0.480856	0.519144
1653	942	922	0.480856	0.519144
8962	363	446	0.480856	0.519144
980	65	52	0.480856	0.519144
190	126	127	0.480856	0.519144
38	4	15	0.480856	0.519144
377	491	511	0.480856	0.519144
138	9	3	0.480856	0.519144
7308	3432	3761	0.480856	0.519144
113	9	0	0.480856	0.519144
150	531	0	0.480856	0.519144
15	45	32	0.480856	0.519144
4702	1254	705	0.480856	0.519144
1708	1636	1989	0.970588	0.029412
77	1052	1787	0.480856	0.519144
1706	3	75	0.480856	0.519144
144	18	35	0.480856	0.519144
621	44	21	0.480856	0.519144
498	220	813	0.480856	0.519144
599	92	59	0.480856	0.519144
229	2377	2425	0.970588	0.029412
447	64	85	0.029411	0.970589
10103	465	103	0.480856	0.519144
1249	708	728	0.480856	0.519144
46	52	128	0.480856	0.519144
9184	225	131	0.480856	0.519144
338	83	26	0.480927	0.519073
2053	815	277	0.029419	0.970581
1699	487	416	0.480856	0.519144
628	52	141	0.480856	0.519144
3855	137	67	0.480856	0.519144
1537	169	162	0.970588	0.029412
161	83	23	0.480856	0.519144
2660	77	138	0.480856	0.519144
2	0	0	0.480856	0.519144
9545	738	585	0.480856	0.519144
31	11	20	0.480856	0.519144
776	199	51	0.480856	0.519144
1559	115	93	0.480856	0.519144
371	340	65	0.970588	0.029412
1243	87	218	0.480856	0.519144
163	15	45	0.480927	0.519073
4264	3315	3498	0.480856	0.519144
67	60	119	0.480856	0.519144
881	65	38	0.480856	0.519144
84	38	67	0.480856	0.519144
4880	227	148	0.480856	0.519144
99	31	23	0.480856	0.519144
23	46	15	0.480856	0.519144
2415	25	59	0.029411	0.970589
2949	130	117	0.480856	0.519144
748	67	65	0.519134	0.480866
914	110	92	0.480856	0.519144
178	44	41	0.480856	0.519144
2313	131	106	0.970596	0.029404
1349	66	0	0.480856	0.519144
14893	463	254	0.480856	0.519144
7439	102	86	0.970588	0.029412
1333	92	119	0.480927	0.519073
22	11	25	0.480856	0.519144
297	34	66	0.480856	0.519144
790	104	116	0.480856	0.519144
7	3	20	0.480856	0.519144
28767	1903	1708	0.480856	0.519144
3908	201	70	0.480856	0.519144
7018	299	139	0.480856	0.519144
9573	549	111	0.029411	0.970589
474	161	380	0.480856	0.519144
1304	226	188	0.029411	0.970589
324	158	283	0.480856	0.519144
1357	1173	1378	0.480856	0.519144
169	97	103	0.480856	0.519144
6339	578	415	0.480856	0.519144
35	8	30	0.480856	0.519144
7380	845	788	0.480856	0.519144
409	742	1010	0.480856	0.519144
656	219	172	0.480856	0.519144
274	65	127	0.480927	0.519073
500	27	61	0.480856	0.519144
29	63	134	0.480856	0.519144
9715	500	304	0.480856	0.519144
2456	297	95	0.480856	0.519144
5556	811	1355	0.480856	0.519144
5412	475	526	0.480856	0.519144
70	61	82	0.480856	0.519144
214	41	43	0.480856	0.519144
771	778	991	0.480856	0.519144
9	19	51	0.480856	0.519144
12348	618	1053	0.480856	0.519144
137	11	42	0.480856	0.519144
498	207	73	0.480856	0.519144
949	58	56	0.970588	0.029412
999	104	101	0.970588	0.029412
110	14	10	0.480856	0.519144
518	66	76	0.480856	0.519144
1748	2102	2310	0.480856	0.519144
1082	211	142	0.480856	0.519144
190	37	79	0.480856	0.519144
231	50	146	0.999150	0.000850
1207	315	772	0.480856	0.519144
873	92	102	0.970588	0.029412
323	821	2001	0.480856	0.519144
62	21	32	0.480856	0.519144
89	10	18	0.480856	0.519144
30	20	70	0.480856	0.519144
2855	134	341	0.480856	0.519144
5589	190	248	0.970588	0.029412
2031	65	107	0.480856	0.519144
379	92	73	0.480856	0.519144
15723	1501	53	0.480856	0.519144
21357	216	244	0.970588	0.029412
3750	1424	1301	0.480856	0.519144
278	97	3	0.480856	0.519144
12282	517	515	0.480856	0.519144
93	18	28	0.480856	0.519144
190	0	0	0.480856	0.519144
45	10	39	0.480927	0.519073
659	530	183	0.480927	0.519073
510	36	139	0.984848	0.015152
324	246	309	0.480856	0.519144
92	29	110	0.480856	0.519144
100	9	9	0.480856	0.519144
2173	206	247	0.480856	0.519144
182	26	57	0.480856	0.519144
14	37	293	0.480856	0.519144
3	2	14	0.970588	0.029412
239	122	82	0.480856	0.519144
263	48	57	0.480856	0.519144
9478	957	98	0.480856	0.519144
63	18	26	0.480856	0.519144
243	61	125	0.480856	0.519144
1040	169	722	0.970588	0.029412
1738	210	104	0.480856	0.519144
8320	608	284	0.480856	0.519144
1718	1084	1467	0.480856	0.519144
3331	233	270	0.480856	0.519144
1019	75	75	0.480856	0.519144
726	354	439	0.480856	0.519144
664	82	157	0.480856	0.519144
233	141	190	0.480927	0.519073
83	78	75	0.970588	0.029412
12482	65	65	0.480927	0.519073
2009	67	67	0.480856	0.519144
287	108	100	0.029419	0.970581
432	67	208	0.480856	0.519144
1583	102	106	0.480856	0.519144
330	34	27	0.970588	0.029412
888	176	86	0.480856	0.519144
1241	61	63	0.480856	0.519144
740	41	71	0.480856	0.519144
3	3	1	0.480856	0.519144
97	21	38	0.480856	0.519144
4924	4233	4652	0.970588	0.029412
162	12	11	0.480856	0.519144
1186	64	41	0.480856	0.519144
1382	140	91	0.480856	0.519144
2879	7518	8228	0.480856	0.519144
729	36	31	0.999150	0.000850
820	218	82	0.480856	0.519144
53	35	58	0.480856	0.519144
1106	48	136	0.970588	0.029412
180	82	157	0.480927	0.519073
262	45	117	0.480856	0.519144
1129	2270	173	0.480856	0.519144
824	59	84	0.480856	0.519144
6730	320	252	0.970588	0.029412
895	83	466	0.480856	0.519144
116	20	35	0.480856	0.519144
1062	38	61	0.480856	0.519144
806	33	60	0.480856	0.519144
9819	126	26	0.480856	0.519144
9	1	3	0.480856	0.519144
6551	198	39	0.480927	0.519073
340	149	266	0.480856	0.519144
213	22	26	0.480856	0.519144
497	109	62	0.999150	0.000850
28	11	29	0.480856	0.519144
84	57	91	0.480856	0.519144
2289	144	64	0.480856	0.519144
272	38	212	0.999150	0.000850
232	56	92	0.480856	0.519144
273	289	1464	0.480856	0.519144
957	81	50	0.480856	0.519144
28	10	28	0.480856	0.519144
1032	939	330	0.480856	0.519144
1108	215	273	0.480856	0.519144
1142	142	247	0.480856	0.519144
460	12	11	0.480927	0.519073
3390	310	196	0.480856	0.519144
177	48	72	0.970588	0.029412
4022	546	505	0.480856	0.519144
822	186	181	0.480856	0.519144
141	19	25	0.999150	0.000850
737	28	13	0.999150	0.000850
1064	918	2000	0.480856	0.519144
117	10	13	0.480856	0.519144
12645	393	592	0.480856	0.519144
625	54	93	0.480856	0.519144
586	59	107	0.480856	0.519144
2710	83	103	0.480927	0.519073
2118	170	168	0.480856	0.519144
172	53	154	0.480856	0.519144
567	59	59	0.480856	0.519144
74	14	9	0.970588	0.029412
3794	194	72	0.970588	0.029412
11154	357	1	0.480856	0.519144
356	1983	2128	0.480856	0.519144
16703	463	461	0.480856	0.519144
4118	1139	24	0.480856	0.519144
5822	124	131	0.970588	0.029412
1080	82	119	0.480856	0.519144
762	15	26	0.480856	0.519144
114	28	51	0.480856	0.519144
5	1	0	0.970588	0.029412
1623	137	138	0.480856	0.519144
339	19	24	0.970588	0.029412
393	4	0	0.480856	0.519144
804	49	40	0.480927	0.519073
388	18	46	0.970588	0.029412
20	14	20	0.480856	0.519144
1144	337	328	0.480856	0.519144
256	33	56	0.480856	0.519144
80	11	32	0.970588	0.029412
763	43	33	0.480856	0.519144
5364	1630	1354	0.480856	0.519144
648	117	106	0.480856	0.519144
9314	447	246	0.480856	0.519144
19036	687	171	0.480856	0.519144
156	11	13	0.480856	0.519144
5563	267	84	0.480856	0.519144
133	33	34	0.999150	0.000850
8051	3661	437	0.480856	0.519144
2904	249	136	0.480927	0.519073
323	148	285	0.480856	0.519144
103	4	4	0.970588	0.029412
1036	151	93	0.480856	0.519144
57	184	440	0.480856	0.519144
93	16	118	0.480856	0.519144
2710	161	151	0.029411	0.970589
5578	231	196	0.480856	0.519144
919	99	156	0.480856	0.519144
122	28	89	0.480856	0.519144
17700	640	302	0.480856	0.519144
5171	253	65	0.970588	0.029412
1528	16	11	0.480856	0.519144
57	14	60	0.480856	0.519144
31992	348	148	0.480856	0.519144
2202	172	183	0.480856	0.519144
347	79	56	0.480856	0.519144
35	58	12	0.480856	0.519144
5382	266	306	0.970588	0.029412
32196	1126	968	0.480856	0.519144
9490	716	597	0.480927	0.519073
235	168	109	0.480856	0.519144
15285	1003	920	0.480856	0.519144
639	66	9	0.480856	0.519144
51	104	49	0.480856	0.519144
207	47	70	0.480856	0.519144
1599	156	81	0.480856	0.519144
1166	60	51	0.480856	0.519144
670	87	93	0.480856	0.519144
9480	439	403	0.480856	0.519144
12	40	97	0.480856	0.519144
611	70	115	0.970588	0.029412
40	30	54	0.480856	0.519144
916	255	539	0.480856	0.519144
18937	1618	937	0.480856	0.519144
737	113	92	0.480856	0.519144
400	80	175	0.999150	0.000850
252	21	72	0.480856	0.519144
679	129	255	0.480856	0.519144
1684	122	97	0.480998	0.519002
3019	139	140	0.480856	0.519144
6547	3564	1819	0.480856	0.519144
12384	57	0	0.480856	0.519144
1086	581	587	0.999150	0.000850
135	39	79	0.480856	0.519144
1646	89	56	0.970588	0.029412
30	7	13	0.480856	0.519144
740	54	31	0.480856	0.519144
2804	725	2000	0.480856	0.519144
102	27	24	0.480856	0.519144
7553	278	181	0.480856	0.519144
420	47	45	0.970588	0.029412
3137	104	50	0.480856	0.519144
965	178	298	0.480856	0.519144
15797	1690	1363	0.480856	0.519144
6325	2274	1637	0.480856	0.519144
1800	89	98	0.480856	0.519144
8435	1304	235	0.480856	0.519144
2572	1236	1172	0.480856	0.519144
246	110	235	0.480856	0.519144
1749	97	46	0.480856	0.519144
361	17	18	0.480856	0.519144
8240	389	62	0.480856	0.519144
57	7	104	0.480856	0.519144
1319	115	114	0.480856	0.519144
31	5	15	0.480856	0.519144
366	21	80	0.480856	0.519144
8480	2171	638	0.480856	0.519144
222	27	26	0.480856	0.519144
3774	772	423	0.480856	0.519144
8708	587	468	0.480856	0.519144
4989	338	111	0.970588	0.029412
40	8	13	0.480856	0.519144
3229	210	283	0.029411	0.970589
12648	354	260	0.480856	0.519144
1457	66	397	0.480856	0.519144
91	668	56	0.480856	0.519144
5304	441	535	0.480856	0.519144
1077	95	97	0.480856	0.519144
89915	5856	4168	0.480856	0.519144
36	18	12	0.480856	0.519144
1	0	2	0.480856	0.519144
714	189	27	0.480927	0.519073
143	13	17	0.480856	0.519144
98	24	38	0.480856	0.519144
827	127	62	0.480856	0.519144
919	453	288	0.480856	0.519144
22401	526	2	0.480856	0.519144
13	2	1	0.480856	0.519144
2089	94	58	0.480856	0.519144
9	2	9	0.480856	0.519144
743	66	75	0.480856	0.519144
27	7	7	0.480856	0.519144
558	134	118	0.480856	0.519144
3745	251	169	0.480856	0.519144
4119	566	648	0.480856	0.519144
10	3	25	0.480856	0.519144
6184	390	169	0.480856	0.519144
868	581	110	0.480856	0.519144
2033	138	147	0.480856	0.519144
2624	1320	963	0.480856	0.519144
3228	217	168	0.480856	0.519144
527	57	96	0.480856	0.519144
711	95	105	0.480856	0.519144
144	51	83	0.480856	0.519144
4334	235	102	0.970588	0.029412
41	6	1	0.480856	0.519144
340	19	24	0.970588	0.029412
156	11	10	0.480856	0.519144
7749	273	303	0.480856	0.519144
23	152	15	0.480856	0.519144
4313	127	53	0.970596	0.029404
17	10	18	0.480856	0.519144
1090	72	52	0.029411	0.970589
6640	88	64	0.970588	0.029412
349	47	112	0.970588	0.029412
802	106	182	0.480856	0.519144
1873	591	59	0.480856	0.519144
63	26	26	0.480856	0.519144
828	121	99	0.970588	0.029412
153	17	19	0.029411	0.970589
208	6	0	0.480856	0.519144
1095	54	41	0.480856	0.519144
271	59	97	0.970588	0.029412
43	22	39	0.480856	0.519144
102	7	10	0.480856	0.519144
3995	423	538	0.480856	0.519144
5271	107	277	0.970588	0.029412
110	45	63	0.480856	0.519144
9	0	9	0.480856	0.519144
4385	200	121	0.480856	0.519144
40	17	21	0.480856	0.519144
2498	300	311	0.480856	0.519144
